City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Monday,6,13.5725,0,0,10.858,0.2111
TechHaven,Drone,Rainy,Recession,Wednesday,15,63.9661,0,0,38.2573,0.0766
AquaCity,Autonomous Vehicle,Snowy,Stable,Thursday,6,26.3761,0,0,21.1009,0.4224
SolarisVille,Autonomous Vehicle,Clear,Booming,Monday,3,89.67,0,0,71.736,0.3221
TechHaven,Drone,Snowy,Recession,Thursday,0,49.4139,0,0,41.0469,0.063
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,2,96.2884,0,0,77.0307,0.2032
Neuroburg,Drone,Solar Flare,Stable,Thursday,11,34.5136,0,1,19.61,0.0776
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Saturday,21,90.8565,0,0,82.5968,0.4224
Ecoopolis,Drone,Solar Flare,Stable,Sunday,12,39.9714,1,0,19.9857,0.4016
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Wednesday,16,78.3461,0,0,62.6769,0.279
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,5,57.4112,0,0,54.939,0.0923
Ecoopolis,Drone,Solar Flare,Booming,Thursday,19,78.6606,0,0,39.3303,0.2284
AquaCity,Autonomous Vehicle,Solar Flare,Booming,Wednesday,20,48.1947,0,0,42.8398,0.4577
Neuroburg,Drone,Snowy,Recession,Sunday,3,22.6857,0,0,13.568,0.029
Neuroburg,Autonomous Vehicle,Clear,Recession,Monday,12,25.375,0,0,23.0681,0.014
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Monday,11,33.2499,0,0,30.2272,0.573
AquaCity,Drone,Snowy,Stable,Thursday,8,42.5955,1,0,21.2978,0.3782
Neuroburg,Drone,Snowy,Stable,Sunday,8,105.3236,0,0,62.9926,0.0851
Neuroburg,Car,Rainy,Booming,Sunday,10,51.6973,0,1,61.8388,0.0769
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Wednesday,22,44.2656,0,0,35.4125,0.1314
SolarisVille,Autonomous Vehicle,Snowy,Booming,Friday,18,73.803,1,0,65.6027,0.2908
Neuroburg,Autonomous Vehicle,Solar Flare,Stable,Wednesday,5,31.4042,0,0,28.5493,0.1269
AquaCity,Autonomous Vehicle,Clear,Stable,Wednesday,13,103.09,0,1,82.472,0.6591
AquaCity,Drone,Solar Flare,Booming,Monday,17,59.7026,1,0,29.8513,0.4321
Neuroburg,Drone,Rainy,Booming,Thursday,20,57.7762,0,0,43.1939,0.0708
Neuroburg,Autonomous Vehicle,Clear,Stable,Monday,13,73.7058,0,0,67.0053,0.091
AquaCity,Flying Car,Electromagnetic Storm,Booming,Tuesday,8,39.0109,1,0,46.8131,0.5966
Neuroburg,Autonomous Vehicle,Clear,Recession,Tuesday,3,77.1925,0,0,70.175,0.0363
TechHaven,Drone,Rainy,Booming,Wednesday,17,31.2903,1,0,14.9714,0.2138
TechHaven,Drone,Rainy,Stable,Tuesday,12,72.2574,0,0,43.2162,0.1496
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Sunday,22,62.4145,0,1,56.7405,0.3294
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,16,55.3757,0,0,44.3005,0.5612
AquaCity,Autonomous Vehicle,Rainy,Booming,Friday,17,71.4908,1,0,57.1926,0.3939
Neuroburg,Drone,Snowy,Stable,Wednesday,17,34.7111,1,0,16.6082,0.0541
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,13,38.1052,0,0,30.4842,0.1328
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,15,83.045,0,0,79.4689,0.0623
Neuroburg,Autonomous Vehicle,Snowy,Stable,Tuesday,22,72.7536,0,0,69.6207,0.0511
Neuroburg,Drone,Electromagnetic Storm,Recession,Thursday,23,81.9061,0,0,48.9869,0.0119
MetropolisX,Drone,Rainy,Recession,Wednesday,21,45.5122,0,0,27.2202,0.0851
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,11,37.1683,0,0,35.5677,0.1176
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,18,29.8243,1,0,33.1381,0.4664
SolarisVille,Autonomous Vehicle,Snowy,Stable,Sunday,19,60.6996,0,0,48.5597,0.2442
TechHaven,Autonomous Vehicle,Rainy,Recession,Wednesday,1,19.4112,0,0,18.5753,0.0906
AquaCity,Car,Snowy,Stable,Sunday,8,40.0332,0,0,40.0332,0.779
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Wednesday,0,34.6153,0,0,27.6923,0.191
MetropolisX,Drone,Electromagnetic Storm,Booming,Wednesday,5,30.5758,0,0,18.287,0.3712
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,10,120,0,0,97.0237,0.4246
AquaCity,Autonomous Vehicle,Clear,Stable,Tuesday,5,89.196,0,0,79.2854,0.4116
Neuroburg,Drone,Solar Flare,Recession,Monday,20,101.0079,0,0,57.3909,0.0429
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,4,87.8206,0,0,84.0388,0.2833
MetropolisX,Autonomous Vehicle,Snowy,Recession,Friday,15,74.4363,0,0,71.2309,0.2335
Ecoopolis,Drone,Rainy,Stable,Saturday,17,73.2452,0,0,36.6226,0.21
AquaCity,Autonomous Vehicle,Clear,Stable,Tuesday,13,104.9082,0,0,83.9265,0.3224
AquaCity,Autonomous Vehicle,Clear,Booming,Thursday,5,62.5229,0,0,50.0183,0.4511
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Sunday,1,100.0354,0,0,80.0283,0.1556
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,19,91.5006,0,0,81.3339,0.3781
MetropolisX,Car,Rainy,Booming,Tuesday,5,102.7976,0,0,122.9636,0.5522
Neuroburg,Autonomous Vehicle,Snowy,Booming,Monday,21,73.8863,0,0,60.4313,0.0573
SolarisVille,Flying Car,Electromagnetic Storm,Stable,Saturday,20,61.754,0,0,74.1048,0.4846
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,20,65.7775,0,0,58.4689,0.3974
TechHaven,Autonomous Vehicle,Rainy,Booming,Sunday,9,15.3197,0,0,22.9062,0.3023
AquaCity,Car,Rainy,Booming,Saturday,8,20.0682,0,0,20.0682,0.4668
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,17,26.472,1,0,20.2656,0.124
Neuroburg,Drone,Rainy,Booming,Thursday,23,63.8378,0,0,38.1805,0.0653
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,17,31.9881,0,0,30.6106,0.0439
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,10,83.0691,0,0,79.4919,0.3926
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,4,44.605,0,0,42.6842,0.0917
TechHaven,Autonomous Vehicle,Rainy,Stable,Saturday,13,48.0904,1,0,36.8156,0.1248
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,9,88.5685,0,1,70.8548,0.2024
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Friday,7,29.4471,1,0,23.5577,0.1281
AquaCity,Autonomous Vehicle,Clear,Booming,Saturday,5,81.5393,0,0,65.2314,0.4772
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Monday,16,37.3846,0,0,39.7497,0.0337
AquaCity,Drone,Rainy,Stable,Sunday,4,65.6209,0,0,32.8105,0.629
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,17,29.6594,0,0,28.3822,0.2207
Neuroburg,Autonomous Vehicle,Rainy,Recession,Friday,9,57.7066,0,0,55.2216,0.0343
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Tuesday,2,41.5616,0,0,39.7719,0.0143
AquaCity,Drone,Clear,Stable,Tuesday,10,18.2842,0,0,9.1421,0.4141
TechHaven,Autonomous Vehicle,Rainy,Booming,Thursday,0,60.3399,0,0,57.7415,0.1888
TechHaven,Drone,Clear,Booming,Wednesday,9,59.6105,0,0,33.8696,0.3675
SolarisVille,Autonomous Vehicle,Rainy,Stable,Wednesday,1,16.0476,0,1,12.8381,0.3992
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,13,33.7423,0,0,32.2893,0.2224
Neuroburg,Drone,Solar Flare,Booming,Wednesday,18,66.9848,1,0,30.4476,0.1285
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,13,92.6105,1,0,74.0884,0.1806
TechHaven,Autonomous Vehicle,Clear,Booming,Sunday,8,28.5393,0,0,40.5387,0.1703
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Saturday,5,73.7109,0,0,70.5367,0.4488
Neuroburg,Autonomous Vehicle,Snowy,Recession,Wednesday,2,51.3881,0,0,49.1752,0.0573
SolarisVille,Drone,Rainy,Recession,Wednesday,16,92.5266,0,0,51.4036,0.1202
SolarisVille,Flying Car,Electromagnetic Storm,Stable,Sunday,8,85.8904,0,0,103.0685,0.6382
AquaCity,Drone,Electromagnetic Storm,Stable,Monday,22,48.6189,0,0,24.3094,0.4064
MetropolisX,Drone,Electromagnetic Storm,Recession,Tuesday,2,93.5105,0,0,55.9273,0.2827
Neuroburg,Drone,Rainy,Booming,Friday,17,72.4335,1,0,34.6572,0.0675
SolarisVille,Autonomous Vehicle,Clear,Booming,Thursday,3,27.4137,0,0,21.931,0.402
SolarisVille,Autonomous Vehicle,Snowy,Recession,Tuesday,18,23.9971,1,1,21.3307,0.1178
SolarisVille,Car,Solar Flare,Stable,Friday,0,113.7836,0,0,113.7836,0.2262
AquaCity,Flying Car,Rainy,Booming,Friday,2,47.2825,0,0,56.739,0.4394
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Sunday,2,38.9796,0,0,35.436,0.0732
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,16,112.1686,0,0,89.7349,0.0581
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,8,86.9329,1,0,66.5515,0.1226
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Tuesday,16,96,0,0,93.0804,0.2559
MetropolisX,Autonomous Vehicle,Clear,Booming,Thursday,13,96.8049,0,0,77.4439,0.8396
Neuroburg,Autonomous Vehicle,Rainy,Stable,Wednesday,11,83.3676,0,0,79.7776,0.0727
MetropolisX,Autonomous Vehicle,Clear,Booming,Friday,7,121.9414,1,0,88.6847,0.4261
Neuroburg,Autonomous Vehicle,Rainy,Stable,Saturday,11,88.9229,0,0,85.0937,0.0673
MetropolisX,Drone,Rainy,Booming,Saturday,14,48.1065,1,0,23.0174,0.5533
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Thursday,15,86.4,0,0,72.5787,0.4693
AquaCity,Car,Snowy,Recession,Sunday,1,18.4311,0,0,18.4311,0.0788
Neuroburg,Drone,Snowy,Booming,Saturday,17,78.3294,0,0,46.8477,0.0627
TechHaven,Autonomous Vehicle,Rainy,Stable,Wednesday,22,75.7334,0,0,72.4722,0.1564
SolarisVille,Drone,Solar Flare,Stable,Saturday,16,51.7305,0,0,28.7392,0.2016
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,19,46.2767,0,0,38.9698,0.8948
MetropolisX,Autonomous Vehicle,Snowy,Recession,Thursday,1,83.7722,0,0,80.1648,0.1969
TechHaven,Autonomous Vehicle,Rainy,Stable,Monday,1,63.9092,0,0,61.1571,0.2415
AquaCity,Autonomous Vehicle,Rainy,Recession,Friday,18,30.6387,1,0,27.2344,0.1517
MetropolisX,Autonomous Vehicle,Rainy,Stable,Tuesday,7,25.2212,1,1,23.5988,0.9009
TechHaven,Autonomous Vehicle,Rainy,Recession,Wednesday,11,21.8147,0,0,20.8754,0.0611
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,20,24.3644,0,0,19.4916,0.0745
MetropolisX,Autonomous Vehicle,Snowy,Stable,Wednesday,15,24.0671,0,0,36.5566,0.4808
Ecoopolis,Autonomous Vehicle,Solar Flare,Stable,Monday,16,40.8922,0,0,32.7138,0.224
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Booming,Saturday,14,34.8786,1,0,27.9029,0.2081
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Tuesday,21,21.7286,0,1,19.3143,0.1508
TechHaven,Autonomous Vehicle,Snowy,Stable,Sunday,17,17.4962,0,0,16.7428,0.1826
SolarisVille,Drone,Clear,Booming,Monday,11,33.9131,0,0,16.9565,0.5342
TechHaven,Drone,Solar Flare,Recession,Friday,15,61.2942,0,0,34.8263,0.1362
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Tuesday,0,55.8551,0,0,49.649,0.659
MetropolisX,Autonomous Vehicle,Clear,Stable,Friday,5,24.9072,0,0,27.6747,0.9709
AquaCity,Flying Car,Clear,Recession,Wednesday,6,28.5486,0,0,34.2583,0.2986
MetropolisX,Autonomous Vehicle,Rainy,Booming,Tuesday,7,75.036,1,0,57.4438,0.5348
Neuroburg,Autonomous Vehicle,Solar Flare,Booming,Sunday,11,34.5321,0,0,31.3928,0.1107
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,0,91.6325,0,0,73.306,0.0946
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Monday,18,86.4,1,0,82.745,0.2353
AquaCity,Autonomous Vehicle,Clear,Stable,Friday,0,95.4817,0,0,76.3854,0.4847
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,2,69.9017,0,0,66.8916,0.2134
Ecoopolis,Car,Clear,Booming,Friday,1,90.906,0,0,90.906,0.1859
Ecoopolis,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,1,88.4306,0,0,70.7445,0.0686
AquaCity,Drone,Clear,Stable,Friday,10,100.3047,0,0,50.1523,0.3851
SolarisVille,Drone,Clear,Recession,Saturday,22,100.2213,0,0,50.1107,0.1584
SolarisVille,Autonomous Vehicle,Clear,Recession,Friday,4,71.5632,0,0,57.2505,0.1611
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Monday,10,92.0376,0,0,83.6706,0.1692
Neuroburg,Drone,Solar Flare,Recession,Thursday,3,68.3608,0,0,38.8414,0.0272
AquaCity,Autonomous Vehicle,Electromagnetic Storm,Stable,Saturday,9,78.7956,0,0,63.0365,0.6938
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Wednesday,16,32.8949,0,0,29.9045,0.233
TechHaven,Drone,Clear,Stable,Saturday,19,57.8837,0,0,32.8885,0.2766
AquaCity,Autonomous Vehicle,Snowy,Booming,Friday,15,74.3556,0,1,59.4845,0.4742
Ecoopolis,Flying Car,Electromagnetic Storm,Stable,Thursday,19,72.2899,0,0,86.7479,0.2687
SolarisVille,Flying Car,Solar Flare,Stable,Tuesday,21,35.0865,0,0,42.1038,0.2275
Ecoopolis,Drone,Clear,Stable,Tuesday,6,96,0,0,58.3388,0.417
AquaCity,Drone,Solar Flare,Booming,Saturday,5,20.0458,0,0,12.5286,0.488
MetropolisX,Car,Snowy,Booming,Saturday,18,69.7595,0,0,83.4444,0.661
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Tuesday,23,59.4872,0,0,47.5898,0.0981
MetropolisX,Autonomous Vehicle,Snowy,Stable,Tuesday,13,107.194,0,0,102.578,0.4157
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Thursday,0,72.7994,0,0,58.2395,0.0382
TechHaven,Drone,Clear,Recession,Friday,21,84.0831,0,1,47.7745,0.1136
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,21,84.6549,0,0,75.0088,0.2685
Neuroburg,Autonomous Vehicle,Rainy,Booming,Friday,0,95.7434,0,0,91.6204,0.1368
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Monday,23,47.2336,0,0,67.0932,0.2572
Neuroburg,Autonomous Vehicle,Clear,Stable,Friday,14,38.0161,0,0,34.5601,0.0807
AquaCity,Flying Car,Rainy,Recession,Tuesday,5,32.5894,0,0,39.1073,0.2955
MetropolisX,Autonomous Vehicle,Snowy,Stable,Thursday,4,71.3475,0,0,68.2751,0.3774
Neuroburg,Drone,Rainy,Recession,Sunday,21,72.8673,0,0,43.5809,0.0279
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Stable,Monday,1,88.1759,0,0,84.3789,0.1715
MetropolisX,Autonomous Vehicle,Snowy,Booming,Wednesday,0,38.9349,0,0,37.2583,0.4364
SolarisVille,Drone,Rainy,Booming,Wednesday,0,22.0904,0,0,11.0452,0.2812
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Wednesday,16,29.7871,0,0,23.8297,0.1189
SolarisVille,Drone,Solar Flare,Stable,Monday,22,82.8253,0,0,41.4127,0.1522
Neuroburg,Autonomous Vehicle,Clear,Booming,Friday,10,30.0963,0,0,27.3602,0.0997
AquaCity,Car,Clear,Recession,Sunday,19,39.5157,0,0,39.5157,0.1957
SolarisVille,Drone,Clear,Booming,Thursday,9,74.039,0,0,37.0195,0.5586
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Wednesday,12,24.3849,0,0,22.1681,0.5102
MetropolisX,Flying Car,Snowy,Stable,Friday,11,47.2609,0,0,67.8386,0.5081
TechHaven,Autonomous Vehicle,Rainy,Stable,Monday,15,13.8083,0,0,13.2136,0.1338
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Sunday,20,103.4462,0,0,82.757,0.1192
TechHaven,Drone,Solar Flare,Stable,Friday,8,70.948,1,0,32.2491,0.3009
MetropolisX,Flying Car,Rainy,Booming,Tuesday,12,30.6913,0,0,44.0545,0.4021
Ecoopolis,Autonomous Vehicle,Snowy,Stable,Saturday,13,23.1184,1,0,18.4947,0.2916
AquaCity,Autonomous Vehicle,Clear,Stable,Saturday,17,28.2201,0,0,22.5761,0.5438
MetropolisX,Autonomous Vehicle,Rainy,Stable,Sunday,0,36.7255,0,0,35.144,0.6957
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Sunday,15,117.8636,0,0,112.7881,0.1548
TechHaven,Drone,Clear,Stable,Saturday,1,63.2219,0,0,35.9216,0.207
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Friday,13,27.6165,0,0,22.0932,0.1492
MetropolisX,Drone,Electromagnetic Storm,Stable,Monday,19,92.0361,0,0,48.44,0.8052
SolarisVille,Autonomous Vehicle,Clear,Stable,Thursday,3,28.1026,0,0,22.4821,0.45
Ecoopolis,Autonomous Vehicle,Rainy,Stable,Tuesday,3,74.7968,0,0,59.8375,0.3065
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Wednesday,6,85.6891,0,0,81.9992,0.1499
MetropolisX,Drone,Electromagnetic Storm,Stable,Wednesday,1,72.7572,0,0,43.5151,0.4505
TechHaven,Drone,Clear,Stable,Tuesday,15,101.2122,0,0,57.507,0.2241
TechHaven,Autonomous Vehicle,Clear,Booming,Tuesday,19,41.7214,0,0,35.119,0.2698
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Tuesday,16,33.2606,0,0,30.2369,0.4507
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Friday,16,122.195,0,0,111.0864,0.4491
Neuroburg,Autonomous Vehicle,Snowy,Booming,Friday,10,25.3098,0,0,24.2199,0.1617
AquaCity,Autonomous Vehicle,Solar Flare,Booming,Thursday,21,65.945,0,0,58.6178,0.5426
SolarisVille,Autonomous Vehicle,Rainy,Booming,Wednesday,1,44.7067,0,0,35.7654,0.446
AquaCity,Flying Car,Solar Flare,Recession,Thursday,8,26.5267,1,0,31.832,0.3607
MetropolisX,Autonomous Vehicle,Snowy,Stable,Friday,6,48.9177,0,0,46.8112,0.5932
Neuroburg,Autonomous Vehicle,Clear,Booming,Sunday,20,95.7743,0,0,87.0675,0.0928
AquaCity,Drone,Rainy,Stable,Monday,7,71.7792,1,0,35.8896,0.5247
Neuroburg,Autonomous Vehicle,Clear,Stable,Sunday,9,110.6925,0,0,100.6295,0.0598
MetropolisX,Autonomous Vehicle,Snowy,Recession,Saturday,23,50.5593,0,0,48.3821,0.226
MetropolisX,Autonomous Vehicle,Rainy,Booming,Sunday,8,94.7685,0,0,90.6875,0.2851
Neuroburg,Autonomous Vehicle,Rainy,Booming,Thursday,21,59.5702,0,0,48.7222,0.0527
SolarisVille,Drone,Snowy,Stable,Sunday,2,38.8431,0,0,19.4215,0.278
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,23,99.3555,0,0,95.077,0.0391
AquaCity,Drone,Snowy,Booming,Tuesday,0,56.215,0,0,28.1075,0.6241
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Tuesday,12,69.8666,0,0,63.5151,0.3085
MetropolisX,Drone,Solar Flare,Stable,Monday,15,117.6323,0,0,58.8161,0.8983
MetropolisX,Autonomous Vehicle,Clear,Booming,Thursday,23,41.7789,0,0,46.421,1.0815
AquaCity,Autonomous Vehicle,Snowy,Stable,Saturday,16,40.0295,0,0,32.0236,0.5809
SolarisVille,Car,Electromagnetic Storm,Recession,Tuesday,4,84.9984,0,0,84.9984,0.1916
MetropolisX,Autonomous Vehicle,Rainy,Recession,Monday,19,58.7699,0,0,90.1702,0.1384
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,4,68.2036,0,0,65.2666,0.0541
TechHaven,Autonomous Vehicle,Rainy,Stable,Friday,12,25.3315,0,0,24.2407,0.2226
Neuroburg,Autonomous Vehicle,Clear,Recession,Thursday,18,34.0078,1,0,21.1393,0.0601
SolarisVille,Drone,Electromagnetic Storm,Recession,Tuesday,19,126.4263,0,0,63.2132,0.1822
SolarisVille,Autonomous Vehicle,Solar Flare,Stable,Tuesday,18,22.5399,1,0,20.0355,0.1918
Ecoopolis,Autonomous Vehicle,Clear,Booming,Monday,20,63.4252,0,0,56.378,0.1606
TechHaven,Autonomous Vehicle,Clear,Booming,Sunday,20,47.6264,0,0,43.2967,0.4329
AquaCity,Autonomous Vehicle,Rainy,Booming,Wednesday,6,33.6477,0,0,26.9182,0.4464
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Friday,13,32.8495,0,0,29.8631,0.0717
MetropolisX,Autonomous Vehicle,Clear,Stable,Friday,4,41.3839,0,0,37.6218,0.5604
Ecoopolis,Drone,Rainy,Stable,Saturday,0,83.0472,0,0,41.5236,0.2055
MetropolisX,Drone,Solar Flare,Stable,Tuesday,7,42.8776,1,0,19.4898,0.5422
Ecoopolis,Flying Car,Rainy,Stable,Thursday,19,40.8516,0,0,49.0219,0.4306
AquaCity,Flying Car,Snowy,Stable,Wednesday,3,17.0883,0,0,20.506,0.6175
AquaCity,Autonomous Vehicle,Clear,Stable,Sunday,5,65.5089,0,0,52.4071,0.446
AquaCity,Autonomous Vehicle,Clear,Recession,Thursday,19,77.2856,0,0,68.6983,0.0788
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,4,42.5771,0,0,40.7436,0.4529
Neuroburg,Autonomous Vehicle,Rainy,Stable,Thursday,7,105.0808,1,0,80.4446,0.0976
Ecoopolis,Autonomous Vehicle,Clear,Booming,Friday,20,22.66,0,0,20.1423,0.1904
AquaCity,Drone,Clear,Recession,Sunday,12,95.04,1,0,53.8219,0.1511
SolarisVille,Drone,Solar Flare,Stable,Saturday,23,90.763,0,0,45.3815,0.1678
AquaCity,Car,Solar Flare,Stable,Thursday,23,75.2478,0,0,75.2478,0.5566
Neuroburg,Flying Car,Rainy,Stable,Thursday,22,65.7821,0,0,94.424,0.0772
TechHaven,Autonomous Vehicle,Snowy,Stable,Tuesday,19,47.2378,0,0,41.8552,0.2168
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Saturday,10,86.6704,0,0,69.3363,0.0868
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Booming,Thursday,22,44.9445,0,0,43.0091,0.1388
SolarisVille,Autonomous Vehicle,Rainy,Recession,Wednesday,19,23.2287,0,0,20.6477,0.1176
MetropolisX,Drone,Rainy,Recession,Monday,17,37.9124,1,0,28.7935,0.2596
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Friday,23,58.5257,0,0,46.8206,0.1049
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Tuesday,14,85.8016,0,0,82.1068,0.4718
MetropolisX,Autonomous Vehicle,Clear,Booming,Thursday,12,67.5534,0,0,109.6646,0.5164
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Sunday,7,44.1133,0,0,35.2906,0.0885
Neuroburg,Autonomous Vehicle,Rainy,Booming,Thursday,1,49.4915,0,0,59.2004,0.0685
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Saturday,12,20.3935,1,0,16.3148,0.0505
AquaCity,Autonomous Vehicle,Clear,Stable,Monday,22,89.5525,0,0,71.642,0.6497
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,2,60.4721,0,0,57.868,0.1117
AquaCity,Car,Rainy,Recession,Sunday,23,55.4513,0,0,55.4513,0.3754
Neuroburg,Drone,Snowy,Stable,Monday,23,68.8805,0,0,41.1965,0.054
TechHaven,Autonomous Vehicle,Rainy,Recession,Saturday,7,69.6,0,0,66.6029,0.0985
Neuroburg,Autonomous Vehicle,Rainy,Booming,Sunday,10,94.1479,0,0,90.0937,0.0849
Neuroburg,Autonomous Vehicle,Clear,Stable,Tuesday,0,35.0358,0,0,31.8508,0.0689
SolarisVille,Autonomous Vehicle,Snowy,Stable,Monday,6,78.058,0,0,62.4464,0.4383
MetropolisX,Drone,Rainy,Stable,Friday,6,77.3364,0,1,46.2538,0.409
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Wednesday,18,32.0172,1,0,28.4597,0.4598
SolarisVille,Autonomous Vehicle,Rainy,Recession,Friday,19,92.0818,0,0,81.8505,0.0917
SolarisVille,Autonomous Vehicle,Clear,Stable,Tuesday,22,71.4734,0,0,57.1787,0.4088
Neuroburg,Drone,Solar Flare,Recession,Tuesday,3,94.7695,0,0,53.8463,0.0168
MetropolisX,Autonomous Vehicle,Snowy,Booming,Friday,23,43.9857,0,0,42.0916,0.4547
MetropolisX,Autonomous Vehicle,Solar Flare,Booming,Monday,12,37.9788,0,0,34.5262,0.357
TechHaven,Autonomous Vehicle,Solar Flare,Booming,Tuesday,1,20.7458,0,0,18.8598,0.2287
Neuroburg,Autonomous Vehicle,Clear,Recession,Thursday,12,73.2154,0,0,66.5594,0.0169
SolarisVille,Autonomous Vehicle,Snowy,Stable,Saturday,13,36.4556,1,0,29.1645,0.4003
AquaCity,Car,Snowy,Stable,Sunday,19,72.6578,0,0,72.6578,0.709
AquaCity,Drone,Snowy,Booming,Thursday,8,70.0441,1,0,35.0221,0.5985
MetropolisX,Drone,Solar Flare,Recession,Tuesday,13,90.7403,0,0,51.557,0.4186
SolarisVille,Drone,Rainy,Recession,Monday,5,37.2932,0,0,18.6466,0.1497
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Saturday,23,83.3529,0,0,66.6823,0.2596
Ecoopolis,Drone,Clear,Recession,Tuesday,10,44.4378,0,0,22.2189,0.0766
AquaCity,Autonomous Vehicle,Clear,Stable,Wednesday,17,74.931,1,0,59.9448,0.4043
TechHaven,Autonomous Vehicle,Clear,Booming,Tuesday,9,33.5681,0,0,30.5165,0.2196
MetropolisX,Autonomous Vehicle,Rainy,Booming,Saturday,11,36.3748,0,0,34.8085,0.4517
TechHaven,Drone,Rainy,Recession,Tuesday,3,20.3627,0,0,12.1787,0.0827
